"obs","words","count"
17840,"이한",1
17841,"4월27일",1
17842,"유하늘skyu",1
17843,"로손",1
17844,"청춘",1
17845,"한석희hanimomo",1
17846,"yenny",1
17847,"허우영",1
17848,"문창석신한카드는",1
17849,"갑갑",1
17850,"2층3층으로",1
17851,"끼리",1
17852,"로봇wm에게",1
17853,"번호표",1
17854,"분석기능",1
17855,"에스크로기능",1
17856,"영업인력",1
17857,"예치기",1
17858,"외형상",1
17859,"운용인력",1
17860,"이미지화",1
17861,"자산이동",1
17862,"중규모",1
17863,"포트폴리오관리는",1
17864,"핀테크혁명에",1
17865,"핀테크혁명으로",1
17866,"핀테크회사",1
17867,"핀테크회사들",1
17868,"핀테크회사들에게",1
17869,"화석화",1
17870,"비숫하게",1
17871,"비숫한",1
17872,"성장했",1
17873,"긴급조치",1
17874,"바지",1
17875,"듣는다카카오뱅크",1
17876,"모바일은행tf",1
17877,"송은석기자",1
17878,"인터넷전문은행tft",1
17879,"3국을",1
17880,"10월20일에서",1
17881,"더방증권",1
17882,"푸가",1
17883,"교외",1
17884,"퇴출시키겠다고",1
17885,"junoo568",1
17886,"들여놨다",1
17887,"중국우정저축은행",1
17888,"smstory",1
17889,"심상찮다",1
17890,"김종민",1
17891,"박범준부산파이낸셜뉴스가",1
17892,"양지웬",1
17893,"옌들",1
17894,"지옌그룹",1
17895,"2금융보다",1
17896,"이환주p2p대출은",1
17897,"명확화",1
17898,"다치",1
17899,"맥이",1
17900,"r3cev",1
17901,"군벌",1
17902,"바클레이스를",1
17903,"비텐헤크",1
17904,"산탄데르은행과",1
17905,"씨티그룹도",1
17906,"온두라스는",1
17907,"온두라스에서는",1
17908,"올리버와이만이",1
17909,"중앙집권",1
17910,"토지대장",1
17911,"팩텀",1
17912,"충칭시와",1
17913,"인기스타",1
17914,"녹녹랩에",1
17915,"대혁신",1
17916,"바램이랄까요",1
17917,"세일즈했다",1
17918,"정보통신장관",1
17919,"지판",1
17920,"세빗에서",1
17921,"5중전회",1
17922,"내수위주",1
17923,"네오이녹스엔모크스",1
17924,"뉴보텍",1
17925,"동결계",1
17926,"동양네트웍스",1
17927,"이엔쓰리",1
17928,"최장5년",1
17929,"프리스탁에서는",1
17930,"세부항목",1
17931,"dsrl",1
17932,"들어달라고",1
17933,"모바일은행이라는",1
17934,"보조자",1
17935,"부고",1
17936,"상호진출",1
17937,"절감분",1
17938,"미래예측",1
17939,"추동력",1
17940,"사공",1
17941,"공조체제",1
17942,"영복",1
17943,"김태균",1
17944,"주영",1
17945,"오카모토",1
17946,"황금연휴",1
17947,"중국건설은행과",1
17948,"한국지점",1
17949,"도란",1
17950,"브레이크등",1
17951,"송광호하나금융이",1
17952,"패키징",1
17953,"뢰성",1
17954,"연기자",1
17955,"팔방",1
17956,"거래실태",1
17957,"범죄집단",1
17958,"유통가격",1
17959,"피연",1
17960,"3g와",1
17961,"eib",1
17962,"jit",1
17963,"nbd",1
17964,"걸레",1
17965,"덕인",1
17966,"디스트리뷰터가",1
17967,"디제잉",1
17968,"모멸감",1
17969,"브루킹스연구소는",1
17970,"브룰리안츠",1
17971,"비가",1
17972,"비정부기관",1
17973,"사우디아라비아에서",1
17974,"수크닷컴에",1
17975,"수크닷컴은",1
17976,"수크닷컴을",1
17977,"시트러스tv에서",1
17978,"아랍에미리트다",1
17979,"에미레이트",1
17980,"에티살라트는",1
17981,"에티살라트와",1
17982,"인도계",1
17983,"있는거",1
17984,"쥬얼리와",1
17985,"컨택",1
17986,"휘트니스용품",1
17987,"홍콩법인을",1
17988,"주매",1
17989,"핀테크사업자가",1
17990,"웨드부시증권",1
17991,"메릴린치는",1
17992,"중복적",1
17993,"ntt도코모가",1
17994,"ntt도코모에서",1
17995,"춘식",1
17996,"한국fido산업포럼은",1
17997,"아시아시장",1
17998,"끌어안기",1
17999,"김상현bnk금융",1
18000,"모바일뱅크는",1
18001,"모바일뱅크를",1
18002,"대기발령",1
18003,"리테일영업",1
18004,"아니길",1
18005,"전주곡",1
18006,"제도변경",1
18007,"조직력",1
18008,"푸르덴셜투자증권과",1
18009,"핀테크혁명에서",1
18010,"핀테크혁명을",1
18011,"핀테크혁명이",1
18012,"항명",1
18013,"연산값",1
18014,"사대",1
18015,"1년6월을",1
18016,"강제경매",1
18017,"김민중minjoon",1
18018,"매매계약서",1
18019,"메꾼",1
18020,"서울서부지법",1
18021,"성모",1
18022,"양모",1
18023,"위조서류",1
18024,"죄질",1
18025,"형사합의11부는",1
18026,"상호주의",1
18027,"웹기술",1
18028,"퀄리티가",1
18029,"윈도10을",1
18030,"이번라카라",1
18031,"기술대",1
18032,"주타깃",1
18033,"통론",1
18034,"린빈",1
18035,"표준지",1
18036,"확전",1
18037,"판과",1
18038,"없인",1
18039,"외국금융기관",1
18040,"오신",1
18041,"삼림",1
18042,"턱걸이",1
18043,"통계학",1
18044,"개호",1
18045,"김경협",1
18046,"발의자",1
18047,"변재",1
18048,"윤후덕",1
18049,"일의",1
18050,"사고사",1
18051,"이미영mylee",1
18052,"미우",1
18053,"씨티그룹이",1
18054,"베타서비스가",1
18055,"cis",1
18056,"핀테크까지",1
18057,"패스트푸드점",1
18058,"중국중앙방송국",1
18059,"포트폴리오만",1
18060,"낙점받을",1
18061,"만디리은행에",1
18062,"컨소기엄은",1
18063,"제휴api",1
18064,"잇딴",1
18065,"충정",1
18066,"하버드비즈니스리뷰는",1
18067,"재생산",1
18068,"사업계획안",1
18069,"수요창출",1
18070,"김우진",1
18071,"범인터파크컨소시엄",1
18072,"자금회전",1
18073,"장기연체",1
18074,"표로",1
18075,"누명",1
18076,"내장형",1
18077,"unique",1
18078,"완패",1
18079,"렌털",1
18080,"기업자금",1
18081,"함영",1
18082,"충북도청",1
18083,"매그놀리아",1
18084,"조선업",1
18085,"윤씨는",1
18086,"임차계약",1
18087,"어니스트",1
18088,"조시",1
18089,"살길",1
18090,"대응조치",1
18091,"뒤안길",1
18092,"해외지점",1
18093,"홍지",1
18094,"적요",1
18095,"연금저축",1
18096,"객인",1
18097,"기자였습니",1
18098,"네거티브에서",1
18099,"무정",1
18100,"박인터파크는",1
18101,"박해욱서울경제요즘",1
18102,"박해욱연결됐습니다",1
18103,"뱅크월렛카카오같은",1
18104,"사업자는요",1
18105,"않느냐란",1
18106,"있습니다만",1
18107,"쟁점사안",1
18108,"핸디캡",1
18109,"했기때문에",1
18110,"군사력",1
18111,"오리무중",1
18112,"은련카드가",1
18113,"결정판",1
18114,"잔량",1
18115,"3s로",1
18116,"권다희",1
18117,"대출금리만해도",1
18118,"조화시키느냐가",1
18119,"준회원",1
18120,"컴플라이언스를",1
18121,"종적",1
18122,"직하",1
18123,"철근",1
18124,"초강수",1
18125,"패처",1
18126,"관도",1
18127,"연계방안",1
18128,"김남이kimnami",1
18129,"노틸러스효성까지",1
18130,"비의",1
18131,"자본금은3000",1
18132,"커머스인",1
18133,"통화료",1
18134,"대출이자율",1
18135,"행정력",1
18136,"주력사",1
18137,"지각생",1
18138,"카세트테이프",1
18139,"훼방꾼",1
18140,"오픈api",1
18141,"화페",1
18142,"국번",1
18143,"신시가지",1
18144,"가팔라졌다",1
18145,"500볼트",1
18146,"김민현",1
18147,"김민현입니",1
18148,"진출의사",1
18149,"고리대금업",1
18150,"국정감사자료",1
18151,"메신저피싱이",1
18152,"몰사",1
18153,"몸캠피싱은",1
18154,"범죄화",1
18155,"보이스피싱에",1
18156,"사기수법",1
18157,"스미싱이었고",1
18158,"스캠",1
18159,"양도양수",1
18160,"인터넷피싱에서",1
18161,"제15조의2",1
18162,"제347조",1
18163,"제4항",1
18164,"청첩장",1
18165,"체시",1
18166,"출석요구",1
18167,"치료비",1
18168,"통지서",1
18169,"피싱사기는",1
18170,"피싱사기와",1
18171,"김윤경",1
18172,"롯데마트에서",1
18173,"롯데쇼",1
18174,"아연",1
18175,"리크루트",1
18176,"엔트파이낸셜은",1
18177,"순풍",1
18178,"노트5",1
18179,"후불제",1
18180,"10월1일까지",1
18181,"500v도",1
18182,"o2o에",1
18183,"금융방식",1
18184,"기자shs",1
18185,"10월1일에",1
18186,"더페이스샵",1
18187,"사고발생",1
18188,"유사상품",1
18189,"krw",1
18190,"바아",1
18191,"미래학자",1
18192,"궁여지책",1
18193,"배해",1
18194,"사설망",1
18195,"9월호",1
18196,"리처드슨",1
18197,"리처드슨올리버법률그룹",1
18198,"리처드슨올리버법률그룹에",1
18199,"특허라이선싱부",1
18200,"핑안보험에",1
18201,"헤첼",1
18202,"fsec",1
18203,"ykim7",1
18204,"핀테크서비스",1
18205,"유럽까지",1
18206,"콘텐츠들이",1
18207,"여운",1
18208,"알리스몰대출",1
18209,"이렉",1
18210,"중저",1
18211,"캐피털은",1
18212,"푸르덴셜",1
18213,"푸르덴셜은",1
18214,"후지쯔는",1
18215,"coupang",1
18216,"개막사",1
18217,"엘페이를",1
18218,"신희은gorgon",1
18219,"ddakbo",1
18220,"서대",1
18221,"급사",1
18222,"무소",1
18223,"유료콘텐츠를",1
18224,"김미균",1
18225,"라쿠텐인터넷은행",1
18226,"브롱스",1
18227,"소셜댓글서비스",1
18228,"액셀프라이즈는",1
18229,"용단",1
18230,"원문",1
18231,"고문직",1
18232,"않으냐",1
18233,"카스비즈니스스쿨",1
18234,"슈어",1
18235,"정면돌파",1
18236,"헬로우",1
18237,"worm",1
18238,"경쟁시대",1
18239,"웨어러블과",1
18240,"작금",1
18241,"치트",1
18242,"케이프",1
18243,"로얄티",1
18244,"교통서비스",1
18245,"급증가",1
18246,"니즈도",1
18247,"모델c2c",1
18248,"보은",1
18249,"회원증",1
18250,"하노이에서",1
18251,"수도요금",1
18252,"옐로우금융그룹",1
18253,"동감",1
18254,"정보회사",1
18255,"전준우2분기중",1
18256,"카드pg",1
18257,"이하늘iskra",1
18258,"대학가",1
18259,"꿀벅지에",1
18260,"누드",1
18261,"쇠고랑",1
18262,"인턴사원",1
18263,"t모바일이",1
18264,"백영미구글이",1
18265,"아이폰6s플러스",1
18266,"물난리",1
18267,"초청못받은",1
18268,"인승",1
18269,"워싱턴을",1
18270,"굴기",1
18271,"행정과",1
18272,"금융완화",1
18273,"100dpi",1
18274,"600dpi급",1
18275,"lfd",1
18276,"감별",1
18277,"선거용",1
18278,"놨다고",1
18279,"슬림화",1
18280,"나타났",1
18281,"공개도",1
18282,"윤창호",1
18283,"한국핀테크연구회와",1
18284,"한국핀테크연구회장은",1
18285,"엔텔스가",1
18286,"상륙작전",1
18287,"스트리밍이나",1
18288,"연착",1
18289,"캡제미니는",1
18290,"모바일지불",1
18291,"단일국가",1
18292,"sci",1
18293,"소셜커머스나",1
18294,"1기생을",1
18295,"것인가가",1
18296,"법망",1
18297,"위원실",1
18298,"초록색",1
18299,"안전벨트",1
18300,"저당권",1
18301,"노숙인",1
18302,"tsm",1
18303,"머챈트가",1
18304,"유니온페이인터네셔널",1
18305,"이보람중국",1
18306,"이용수수료",1
18307,"중국이동통신과",1
18308,"지급결제수단",1
18309,"차이찌앤뽀",1
18310,"fih모바일을",1
18311,"훙하이가",1
18312,"박종필jp",1
18313,"분쟁조정위원회",1
18314,"제조업분야",1
18315,"리디북스",1
18316,"fido써티피케이션",1
18317,"fido써티피케이션을",1
18318,"가입률",1
18319,"gcms",1
18320,"시큐리티퍼스트네트워크뱅크",1
18321,"신청마감",1
18322,"재팬넷뱅크",1
18323,"티쿤은",1
18324,"로즈",1
18325,"양민",1
18326,"단기금융",1
18327,"디엔롱왕",1
18328,"훠처방",1
18329,"걷어붙였다는",1
18330,"베이징은행은",1
18331,"b2b2c모델인",1
18332,"b2b모델인",1
18333,"b2c모델인",1
18334,"bme",1
18335,"단공",1
18336,"디엔롱왕까지",1
18337,"모바일뱅킹도",1
18338,"신집",1
18339,"된서리",1
18340,"생기",1
18341,"p2p를",1
18342,"컬러링",1
18343,"글로벌스탠다드에",1
18344,"외박",1
18345,"2금융",1
18346,"500v컨소시엄이",1
18347,"고동욱첫",1
18348,"교보라이프플래닛을",1
18349,"인터파크뱅크컨소시엄도",1
18350,"인터파크뱅크컨소시엄은",1
18351,"인터파크뱅크컨소시엄이",1
18352,"인터파크컨소시엄과",1
18353,"특사",1
18354,"무부",1
18355,"b2c가",1
18356,"오려",1
18357,"b2b로까지",1
18358,"6개월새",1
18359,"노스웨스턴대",1
18360,"처음앤씨에",1
18361,"지원자금",1
18362,"올챙이",1
18363,"마방로2길",1
18364,"부의",1
18365,"안트",1
18366,"haezung221",1
18367,"8월호",1
18368,"반디앤루니스",1
18369,"위메프뿐",1
18370,"못참고",1
18371,"2년6개월째",1
18372,"금융진출",1
18373,"늘려달라",1
18374,"박희진광복절",1
18375,"소버린이",1
18376,"올스톱",1
18377,"코드맞추기",1
18378,"하나sk카드와",1
18379,"회삿돈",1
18380,"엄성원airmaster",1
18381,"까페24를",1
18382,"자산관리모바일핀테크",1
18383,"심층분석",1
18384,"온라인커머스와",1
18385,"찬바람",1
18386,"미래에셋금융그룹은",1
18387,"고객db는",1
18388,"생활영역에서의서비스를",1
18389,"약3000만명에",1
18390,"확대법",1
18391,"sbc",1
18392,"1약",1
18393,"고수익률",1
18394,"라쿠텐은행도",1
18395,"쥐느냐로",1
18396,"캐피털회사",1
18397,"벤처자본",1
18398,"궈수칭",1
18399,"굿소프트웨어",1
18400,"데스크톱pc뿐",1
18401,"인스웨이브시스템즈",1
18402,"인스웨이브시스템즈는",1
18403,"포트폴리오로",1
18404,"경재",1
18405,"국제심판",1
18406,"기능강화",1
18407,"대표케이스",1
18408,"더치트",1
18409,"머니트렌스퍼",1
18410,"와이즈가",1
18411,"제휴선",1
18412,"집금",1
18413,"커머스등과",1
18414,"트렌스퍼",1
18415,"팸노트",1
18416,"미래연구",1
18417,"imla",1
18418,"범죄수사",1
18419,"도취",1
18420,"그리스에는",1
18421,"방산업체",1
18422,"코스모스",1
18423,"btc그리스는",1
18424,"그리스에",1
18425,"마리노스",1
18426,"완화되긴",1
18427,"큐비츠와",1
18428,"타노스",1
18429,"재무담당",1
18430,"이동통신3사는",1
18431,"기록장",1
18432,"많았",1
18433,"맹하경sk텔레콤과",1
18434,"범용가입자인증모듈에",1
18435,"할인카드",1
18436,"2라운드를",1
18437,"모카월렛이라는",1
18438,"배수진",1
18439,"와이즈월렛",1
18440,"적군",1
18441,"외설적",1
18442,"mjshin",1
18443,"갖다댄다",1
18444,"신명",1
18445,"폐사",1
18446,"계획이긴",1
18447,"무게감",1
18448,"한투금융지주",1
18449,"막기위해",1
18450,"텅쉰차이징에",1
18451,"엔엑스씨가",1
18452,"lg전자",1
18453,"파악됐",1
18454,"탐방기",1
18455,"해킹했다",1
18456,"웅국",1
18457,"컨소시업과",1
18458,"더치페이가",1
18459,"씨킹알파는",1
18460,"이체시켜줄",1
18461,"겐쇼테크놀로지",1
18462,"html5은",1
18463,"ie11에서도",1
18464,"ms엣지는",1
18465,"골칫덩이",1
18466,"구글코리아를",1
18467,"윈도비스타를",1
18468,"윤보람액티브x",1
18469,"장해",1
18470,"달말",1
18471,"잡느냐에",1
18472,"링컨센터",1
18473,"툴리",1
18474,"이호기chihiro",1
18475,"제한규정",1
18476,"모바일은행과",1
18477,"장윤희다음카카오가",1
18478,"하락했",1
18479,"미래에셋을",1
18480,"제2금융회사",1
18481,"참여지분",1
18482,"고려하긴",1
18483,"구매용",1
18484,"쾌재",1
18485,"쑤닝도",1
18486,"ie11은",1
18487,"ie11활용법",1
18488,"ms엣지",1
18489,"기자박현준액티브x",1
18490,"못버려",1
18491,"상황이다보니",1
18492,"안바뀔",1
18493,"액티브x이고",1
18494,"윈도10에서",1
18495,"한국ms에서",1
18496,"2대주주에",1
18497,"nhn인터테인먼트",1
18498,"미래에셋그룹",1
18499,"미래에엣그룹",1
18500,"시내버",1
18501,"버거워하는",1
18502,"애슈턴은",1
18503,"영구불변",1
18504,"wingh1",1
18505,"건호",1
18506,"기자신건웅기존",1
18507,"다음카카와",1
18508,"셀러만",1
18509,"저소득자",1
18510,"카톡이라는",1
18511,"투자금융회사",1
18512,"펀딩까지",1
18513,"파이낸스센터",1
18514,"금융ic",1
18515,"나이스평가",1
18516,"나이스평가정보도",1
18517,"세계표준",1
18518,"칩카드뿐",1
18519,"강화하느냐",1
18520,"들여놔",1
18521,"미래에셋연합",1
18522,"미래에셋연합에",1
18523,"미래에셋연합은",1
18524,"미래에셋증권만",1
18525,"인터파크연합은",1
18526,"기본형",1
18527,"발화",1
18528,"kg이니시스과",1
18529,"박희진it와",1
18530,"변기통",1
18531,"기타it",1
18532,"키움증권도",1
18533,"알려졌습니",1
18534,"4개은행이",1
18535,"08월05일",1
18536,"런칭과",1
18537,"메디치인베스트먼트",1
18538,"스틱인베스트먼트는",1
18539,"스틱인베스트먼트와",1
18540,"케이투인베스트먼트파트너스",1
18541,"신라면세점은",1
18542,"입점했는데",1
18543,"raonsecure",1
18544,"steve",1
18545,"니미",1
18546,"물살",1
18547,"신체구조",1
18548,"융합적",1
18549,"희준",1
18550,"제3자와",1
18551,"기자이",1
18552,"동권",1
18553,"fanta732",1
18554,"walden",1
18555,"재림",1
18556,"마이크로소트프",1
18557,"박용주네이버나",1
18558,"고동욱삼성전자가",1
18559,"보력",1
18560,"불허했",1
18561,"중국청년",1
18562,"페북에",1
18563,"대전에",1
18564,"라쿠텐그룹",1
18565,"있을지는확실치",1
18566,"조은아과연",1
18567,"홍원기",1
18568,"제한할방침인",1
18569,"9월30일과",1
18570,"rcky",1
18571,"영통",1
18572,"핀테크로서",1
18573,"경희대china",1
18574,"사기사건",1
18575,"상징화",1
18576,"알몸",1
18577,"엉덩이",1
18578,"센싱",1
18579,"2달정도",1
18580,"가인드라인을",1
18581,"경쟁열기",1
18582,"며추진",1
18583,"무슨차이냐",1
18584,"오는12월에는",1
18585,"우형준다녀오셨죠",1
18586,"우형준오늘",1
18587,"잘들었습니",1
18588,"식료품점",1
18589,"기자hojoon",1
18590,"적합하느냐",1
18591,"친소",1
18592,"fintech",1
18593,"이혼소송냈더니",1
18594,"인공호흡기",1
18595,"짠순이",1
18596,"화화",1
18597,"롯데홈쇼핑에",1
18598,"com송혜영기자",1
18599,"모바일지불결제",1
18600,"무가",1
18601,"유자",1
18602,"트렌트",1
18603,"수익권",1
18604,"스텔라",1
